date,user,text
2021-04-29 16:25:30,FOTCangela,@JoeBiden #ThankYouJoe
2021-04-29 16:25:24,RichVigada,@JoeBiden https://t.co/VawjP3pIJD
2021-04-29 16:25:24,RobLoveFunny,@JoeBiden You forgot about POC 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️
2021-04-29 16:25:22,Meredit88669891,"@JoeBiden Police brutality is still rampant, transphobic laws have been all over, and poverty is just as much of an issue as it's always been. I would hardly consider this ""on track""."
2021-04-29 16:25:21,barely_a_spec,"@JoeBiden Thanks to adults being back in charge despite the tantrums from the lazy, white supremacist GOP who do nothing but stack courts to keep power. Let’s normalize hiring and electing qualified people - WHAT a difference it makes! Thank you! And thanks to Vice President Harris!"
2021-04-29 16:25:19,NoDramaPlease14,@JoeBiden हमारे यहां तो रिवर्स गियर लग चुका है देखते हैं कहां जाकर ब्रेक लगता है...
2021-04-29 16:25:18,talk_to_meee,"@JoeBiden Just wait...we are coming

Indian covid strain 🤢"
2021-04-29 16:25:13,Mnative13,@JoeBiden Thank You Mr. President
2021-04-29 16:25:13,MatiFake,@JoeBiden Yay! Congrats
2021-04-29 16:25:12,canderson1989,@JoeBiden Pass the Voting Rights Act and then we'll be well ahead going into 2022.
2021-04-29 16:25:10,MarioTehArtist1,@JoeBiden And we thank you for that.
2021-04-29 16:25:08,gunjanjeni,@JoeBiden Take responsibility of other countries too as we are in pandemic let’s help each other to come out from pandemic globally 🙏
2021-04-29 16:25:05,germenex,@JoeBiden 👍 😍😍😍 🥂
2021-04-29 16:24:56,SMAS1024,@JoeBiden Thank You
2021-04-29 16:24:48,cemsirt,@JoeBiden America is finished.
2021-04-29 16:24:46,MasoodJamal15,@JoeBiden Good work
2021-04-29 16:24:45,surjasakher96,@JoeBiden We want to see America strong again Hopefully under your leadership the US will become stronger again💪
2021-04-29 16:24:44,sgt_rs,@JoeBiden You clearly have dementia if you think that matey 🤣
2021-04-29 16:24:43,Hussyy12,@JoeBiden Sir kindly learn something from @ImranKhanPTI https://t.co/MAeqcU1FON
2021-04-29 16:24:42,zustieFN,@JoeBiden Noti fb
2021-04-29 16:24:40,mag_magpi,@JoeBiden I really thank God for Biden. The world needs a leader like this when so many world leaders are unbelievably corrupt or despots or both.
2021-04-29 16:24:28,johnhappy10,@JoeBiden Cancel them student loans now!
2021-04-29 16:24:21,scarletbrisha,@JoeBiden In your dreams!!
2021-04-29 16:24:17,tsukiyayazuki,@JoeBiden Save the people from the Japanese government.  Japan is in a crisis situation.
2021-04-29 16:24:15,TMGirl,@JoeBiden Thank you!  Experience wins!!!
2021-04-29 16:24:15,BeijingKa,@JoeBiden Go to sleep
2021-04-29 16:24:14,Juve_Nelson7,@JoeBiden Laughed https://t.co/GIbUffYTjO
2021-04-29 16:24:12,Booger58109422,@JoeBiden Our America is imploding before your blind eyes. United you can’t spell the word
2021-04-29 16:24:12,MattyBisAboss,@JoeBiden Thanks for curing Corona Virus Sleepy!
2021-04-29 16:24:08,Rsgupta67665931,@JoeBiden HOPE YOU ARE DOING GOOD YOUR WELL WISHER RSGUPTA INDIA
2021-04-29 16:24:05,supergirl804,"@JoeBiden thank you,  Mr. President!"
2021-04-29 16:23:56,jpeny10,"@JoeBiden We played your speech through the phone on the belly of my unborn they and they cried, it could have been pee but we will go with tears of joy !"
2021-04-29 16:23:55,JoeMeneghi,"@JoeBiden Thank God, we have a president back in office"
2021-04-29 16:23:55,SeanBodhaine,@JoeBiden Tell that to @GovInslee 😂😂
2021-04-29 16:23:51,vrtweetz1,@JoeBiden Funny
2021-04-29 16:23:49,SadatCaptain,@JoeBiden Mr president we invite you on 12th May on swearing in 🇺🇬 of our newly elected president Kyagulanyi sentemu Robert
2021-04-29 16:23:48,Wait_What_How,"@JoeBiden Thank you, Sir! 🇺🇸"
2021-04-29 16:23:42,peterlank7,@JoeBiden Thank you President Trump!
2021-04-29 16:23:39,EdetEdemAkpan,@JoeBiden Your performances for the past 100 days are unprecedented. Indeed you are building America back in a better way.
2021-04-29 16:23:38,SamBrignell,@JoeBiden Can you come and sort the UK out too please..... we’re suffering under tinpot Trump here
2021-04-29 16:23:32,NedyBennett,@JoeBiden Thank you
2021-04-29 16:23:28,TrumpRuined,"@JoeBiden I’m so thankful for you President Biden. 
Last night while I was watching your speech, my 4 year old niece came up to me and said “So no more racists.” 
It made me so proud to see this country taking a turn for the best. 
We’re not there, but we’re on our way"
2021-04-29 16:23:26,McMarySeltzer,"@JoeBiden President Biden, you rock!"
2021-04-29 16:23:26,jerrysi94831525,@JoeBiden 100 days to destroy a country
2021-04-29 16:23:24,Corpse_Hunter_,"@JoeBiden Wish our India had a Liberal leader like you, who would give his first priority to Good Healthcare.
SARS-cov-2 is running havoc across the country, we need help of International Communities. 😔

#COVIDEmergency 
#Covid19IndiaHelp 
#ModiMustResign"
2021-04-29 16:23:20,Michael44542903,@JoeBiden Thanks to Trump he said it 2021 will be great
2021-04-29 16:23:20,chrissyb34,@JoeBiden Thank you Mr. President! 👏🏾🙏🏾
2021-04-29 16:23:20,jpgschwend,"@JoeBiden Congratulation, Mr. President. You are not only on Trackball, but you have united America and so has Franlin D. Roosevelt 🙏🇨🇭👏💪👏"
2021-04-29 16:23:17,JobOchieng18,@JoeBiden Yes mr prezo
2021-04-29 16:23:15,sweetteatime55,"@JoeBiden Please fix USPS today you can't even track your packages, the system is down. Get rid of Dejoy."
2021-04-29 16:23:12,triguim120,"@JoeBiden Bolsolula vai ser preso. Matou muita gente, com o seu negacionismo. Se ele tivesse agido rápido no combate a pandemia, nossa economia estaria voando alto na frenre das outras. O pais que combateu rápido a pandemia, voltou rápido na economia. Bolsolula genocida. Cadeia nele."
2021-04-29 16:23:11,GedyeGedi,@JoeBiden You da'man.  Keeping it real!  No need to return this president for a refund. 😊👍👍👍😻
2021-04-29 16:23:11,naija_sports,@JoeBiden United States is getting back to its true leadership of the World. Just in 100 days. Wonder what's gonna happen in 300 days!!! President @JoeBiden is the real DEAL.
2021-04-29 16:23:09,SPunagasela,"@JoeBiden Congratulations Sir, humble .. humble request to NOT do any rallies or public gathering, please show your experience on other countries as well, collectively we are always strong and strongly believe in collaboration"
2021-04-29 16:23:08,Admiralsfn,@JoeBiden @BadBradRSR Thank you for your inspiring speech last night. I'm feeling better every day when I hear words like yours.
2021-04-29 16:22:59,nutzodriven,@JoeBiden We already been on track. And it had nothing to do with you.
2021-04-29 16:22:55,rough_wear,@JoeBiden allah
2021-04-29 16:22:51,BMike901,"@JoeBiden Joe, this was happening with or without you. You just happened to be the guy they wheel out every once in a while."
2021-04-29 16:22:45,Christi86722833,@JoeBiden Thank you!!
2021-04-29 16:22:45,Ncompletelife09,"@JoeBiden So we legalize weed, but ban cigarettes and cigars. Brag about creating jobs but at same time your forcefully taking jobs away in middle of pandemic as well. And not mention all mental health problems and physical problems your ban on cigs and cigars is going cause 🤥"
2021-04-29 16:22:37,saprice,@JoeBiden Christ Joe - we need you over here 🇬🇧...
2021-04-29 16:22:35,viktoriaahv,@JoeBiden Forgive student debt 🥺
2021-04-29 16:22:33,farhan64109587,"@JoeBiden Great job - we need student debt forgiveness, voting rights act and end to the filibuster. Please. Thank you."
2021-04-29 16:22:31,DF73mustang,@JoeBiden Yes it is right down the sewer.
2021-04-29 16:22:31,the_realMann,@JoeBiden No thanks to you
2021-04-29 16:22:29,JedFiacco,@JoeBiden Amazing what china is doing these days.
2021-04-29 16:22:29,prabesh29844551,@JoeBiden ok lets see what the so call people's representatives can do for the US.hope you will not betray the civilians like other politicians. 👩‍🏭👩‍🏭👩‍🏭
2021-04-29 16:22:26,DumbBidenVoter,@JoeBiden Dementia
2021-04-29 16:22:22,apple_iJUNK,"@JoeBiden We love you 💙, and we THANK YOU."
2021-04-29 16:22:22,TheQuill8,@JoeBiden Thank you sir
2021-04-29 16:22:21,Balbirs30809149,@JoeBiden Great 👍
2021-04-29 16:22:15,ElPonchador27,"@JoeBiden Yes, of course the stock market notices it. You don't know anything about economics and your crazy bill won't pass."
2021-04-29 16:22:15,ericgril,@JoeBiden Thank you
2021-04-29 16:22:13,firkibaaz17,@JoeBiden Not my president
2021-04-29 16:22:12,josephpepote,@JoeBiden @lopezobrador_
2021-04-29 16:22:10,JaneVoter2018,@JoeBiden #100daysofBiden #ThankYouJoe #DemCast
2021-04-29 16:22:10,magnoliachop,@JoeBiden U go buddy dude
2021-04-29 16:22:09,PlattSteven4,@JoeBiden Uh
2021-04-29 16:22:01,Diabeartes,"@JoeBiden Thank you, @POTUS @JoeBiden for restoring decency and morality and kindness and caring to the White House."
2021-04-29 16:21:57,GeneralOlo_,"@JoeBiden America is cringe now. Bring back the orange man, he's cool"
2021-04-29 16:21:55,wakoronald,@JoeBiden Great Mr President but this man here is a problem https://t.co/M2iEOY4yFV
2021-04-29 16:21:50,Darpan44170435,@JoeBiden Trump is best
2021-04-29 16:21:45,ButtChungus420,@JoeBiden Doing a good job disenfranchising minorities while simultaneously making them think you’re doing right.
2021-04-29 16:21:45,lunasevol,@JoeBiden Darısı türkiyenin başına amin
2021-04-29 16:21:44,KaineLofthouse,@JoeBiden America as in the whole continent?
2021-04-29 16:21:44,Ijoyviva,@JoeBiden You are doing very well chief 👏👏👏👊🏼
2021-04-29 16:21:38,SamnajT,@JoeBiden 😂😂😂
2021-04-29 16:21:31,ABGray,@JoeBiden Yes!
2021-04-29 16:21:30,firesto05869678,@JoeBiden Lol we not on track but we on track of you destroying the great country
2021-04-29 16:21:29,Carlito32548443,@JoeBiden https://t.co/JmrPDwIgTx
2021-04-29 16:21:29,Pankajj_La,@JoeBiden Thankyou Mr. President. Shall visit USA 🇺🇸 post both doses of vaccination 💉
2021-04-29 16:21:28,ghost91773287,@JoeBiden Lol how?   By being a typical politician and walking all over the constitution?    “We the people are the government”.  No.  No... we the people keep the govt in check
2021-04-29 16:21:28,Saurabh231099,@JoeBiden congraculation
2021-04-29 16:21:28,Cmnderinthief,"@JoeBiden You’re success is riding solely on the coattails of President Trump. You know it, we know it, the world knows it. Your policies will soon bring pain and suffering to millions of Americans."
2021-04-29 16:21:26,BobMurp27639597,@JoeBiden Anyone else struck by the contrast in Biden’s speech and Trumps?  Biden’s was fluid and well delivered.  Trump read like a 6 th grader with no words bigger than 2 syllables..
2021-04-29 16:21:24,TalentCoop,@JoeBiden 'And we'll lead not merely by the example of our power but the power of our example' 👏👏
2021-04-29 16:21:16,FainMattheau,@JoeBiden Thank you Mr. President. You are walking the walk.
2021-04-29 16:21:15,Serenslutpity,@JoeBiden https://t.co/8R8Dqb3RBB
2021-04-29 16:21:03,mattcos26339814,@JoeBiden 100 and still closed!!!
2021-04-29 16:20:57,HeronNull,@JoeBiden You are not my president 🇵🇱
2021-04-29 16:20:56,ViN_GLeaSaL,@JoeBiden In what aspect of life is anything better now?
2021-04-29 16:20:52,Mario85462000,"@JoeBiden Thank You President Biden! Beautiful Speech🥰 last night. Republicans showing disrespect, but it is America First &amp; Serving its People!🇺🇲👏🇺🇲"
2021-04-29 16:20:47,Golds119Biloxi,@JoeBiden How many paid employees are in the comments boosting this BS? Asking for a friend…. https://t.co/gKK4RWFneX
2021-04-29 16:20:47,EniolaAarinola,"@JoeBiden Before your next election, i will be in America to vote for you by God's Grace 🙏🙏"
2021-04-29 16:20:46,LethimTakeFifth,"@JoeBiden Good Speech but Wishy Washy “Authoritarian govt” doesn’t cut, lay it on the line Joe! Demand #COVID19 independent investigation,ask Killer Xi to 🛑threatening Australia for having the gal to get to the bottom of Covid cause. #DemocraticChinaNow ! #cnn #msnbc #foxnews #Bidenspeech"
2021-04-29 16:20:43,mortdeus,@JoeBiden if it wasn't would you be honest about it?
2021-04-29 16:20:39,Pedro_do_Paczo,"@JoeBiden RIOTS, só what track you mean? High way to hell???"
2021-04-29 16:20:37,meekeyDgreat,@JoeBiden Can we switch president for just a month
2021-04-29 16:20:33,arielgarcia,@JoeBiden You are a joke
2021-04-29 16:20:28,momoislam96,@JoeBiden 100 days in and we’re still waiting for this fraud to be brought to justice.
2021-04-29 16:20:27,adamblackburn40,"@JoeBiden Gas prices are sky high, grocery costs have doubled , Ans I have to pay for someone else’s daycare because they choose to have kids , meanwhile teachers unions aren’t even teaching my kids , bang up job sir."
2021-04-29 16:20:26,Chris75447144,"@JoeBiden Curious what ""track"" you're speaking of. The government IS NOT We the People. You're plans only move towards making the government bigger and taking away the people's ability to live for themselves and their communities."
2021-04-29 16:20:22,aga1nsta11oddz,@JoeBiden America is still the crap hole it always was😂 what the hell u talkin about!
2021-04-29 16:20:18,sofiaduqueee,@JoeBiden yall i’m 12 minutes early to a joe biden tweet
2021-04-29 16:20:12,dixsicle,@JoeBiden Joe my wife left me how do you plan on fixing that.
2021-04-29 16:20:09,CpagSilala,@JoeBiden Hopefully in germany! 26.09.2021 time to change!
2021-04-29 16:20:09,Sonalben11,@JoeBiden @JoeBiden well done.  All viruses sent to India.  It would have been nice to have #Modi 's special friend #DonaldTrump  sent to India as well.
2021-04-29 16:20:02,DumbMiddleClass,"@JoeBiden And 100 days into 2nd wave, @narendramodi took India off the world health map. Priorities differ!!
@sardesairajdeep @CNN @BBC @INCIndia @SupriyaShrinate @timesofindia @TimesNow @AlJazeera"
2021-04-29 16:20:02,wolfsmoonshine,@JoeBiden Talk your shit
2021-04-29 16:20:02,Jan61,@JoeBiden Thank you Mr. President
2021-04-29 16:19:59,philip_george2,@JoeBiden You are doing well
2021-04-29 16:19:57,AhmetAy36275882,@JoeBiden Sayın biden osmanlı tokadı  yediniz mi ?bakın sayın vekilim @akbasogluemin size şamaroğlanı diyor doğrumu ? https://t.co/Hd7j3fHM3S
2021-04-29 16:19:56,norristerri1956,@JoeBiden Dear Mr President I congratulate you on every single thing you've done. By the way thanks for the 1400 I do appreciate it. It's really helping me. 100 days you have done alot. So just to say thank you that means alot
2021-04-29 16:19:50,TeriDuchac,@JoeBiden https://t.co/qYkhp5oBdG
2021-04-29 16:19:49,HawksBen1,@JoeBiden #RelistXRP
2021-04-29 16:19:41,codystrause2,@JoeBiden 100 days in and I can’t even buy food because I have to pay for gas.
2021-04-29 16:19:35,DanielleCandela,"@JoeBiden I paid over $13,000.00 in taxes last year. 55 of the largest Fortune 500 companies paid $0.00. President Biden is going to fix that with his infrastructure bill. Thank you President Biden for seeing me."
2021-04-29 16:19:34,kevvdevv,@JoeBiden Bro banning menthol cigarettes and backwoods will do nothing but piss off 45 year old hard working individuals and all the stoners who voted for u while the children of America r poisons by big vape
2021-04-29 16:19:27,arenb,"@JoeBiden Anyone who believes that Biden is making any decisions about anything is hypnotized. These politicians are only proxies for the financial power brokers who put them there, and their purpose is to play out this little political drama to keep us all at each other’s throats. Wake up"
2021-04-29 16:19:21,hcimsit,"@JoeBiden You are totally wrong and unfair. There is no massacre or holocaust in the history of Turks. Please read history carefully or tell your asistants do. If Armenia can open their archives to public, they will face to apologize from whole world.
USA does not deserve unfair attitude."
2021-04-29 16:19:12,william55042353,"@JoeBiden Thanks.
To those who likes expresident trump; we respect your choice .but  now all of us should support president Biden for the good of all and America in the first place.
IF AMERICA FAILS THE WORLD WILL BE SNATCHED BY TYRANTS."
2021-04-29 16:19:09,newrevolution3,@JoeBiden With the great reset agenda. #BuildBackBetter https://t.co/8MY56yZ4tT
2021-04-29 16:19:04,lafairecindy,"@JoeBiden Not from what I'm seeing.
I feel as if we're going backwards instead of forward.
Banning Menthol cigarettes really? Do we not have bigger problems to deal with?
Stimulus check not here, homelessness, this world has gone crazy! And I thought things would be better."
